"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/1999","572.11","572.11","572.11","572.11","","2.36%"
"08/16/1999","573.79","573.79","573.79","573.79","","0.29%"
"08/17/1999","579.41","579.41","579.41","579.41","","0.98%"
"08/18/1999","574.15","574.15","574.15","574.15","","-0.91%"
"08/19/1999","570.78","570.78","570.78","570.78","","-0.59%"
"08/20/1999","573.27","573.27","573.27","573.27","","0.44%"
"08/23/1999","578.02","578.02","578.02","578.02","","0.83%"
"08/24/1999","578.43","578.43","578.43","578.43","","0.07%"
"08/25/1999","581.10","581.10","581.10","581.10","","0.46%"
"08/26/1999","579.44","579.44","579.44","579.44","","-0.29%"
"08/27/1999","578.06","578.06","578.06","578.06","","-0.24%"
"08/30/1999","573.43","573.43","573.43","573.43","","-0.80%"
"08/31/1999","573.62","573.62","573.62","573.62","","0.03%"
"09/01/1999","576.76","576.76","576.76","576.76","","0.55%"
"09/02/1999","573.83","573.83","573.83","573.83","","-0.51%"
"09/03/1999","582.07","582.07","582.07","582.07","","1.44%"
"09/07/1999","581.55","581.55","581.55","581.55","","-0.09%"
"09/08/1999","580.80","580.80","580.80","580.80","","-0.13%"
"09/09/1999","582.14","582.14","582.14","582.14","","0.23%"
"09/10/1999","583.82","583.82","583.82","583.82","","0.29%"
"09/13/1999","583.72","583.72","583.72","583.72","","-0.02%"
"09/14/1999","582.97","582.97","582.97","582.97","","-0.13%"
"09/15/1999","579.63","579.63","579.63","579.63","","-0.57%"
"09/16/1999","581.52","581.52","581.52","581.52","","0.33%"
"09/17/1999","585.70","585.70","585.70","585.70","","0.72%"
"09/20/1999","586.47","586.47","586.47","586.47","","0.13%"
"09/21/1999","580.25","580.25","580.25","580.25","","-1.06%"
"09/22/1999","581.63","581.63","581.63","581.63","","0.24%"
"09/23/1999","572.44","572.44","572.44","572.44","","-1.58%"
"09/24/1999","572.47","572.47","572.47","572.47","","0.01%"
"09/27/1999","575.58","575.58","575.58","575.58","","0.54%"
"09/28/1999","575.38","575.38","575.38","575.38","","-0.03%"
"09/29/1999","570.71","570.71","570.71","570.71","","-0.81%"
"09/30/1999","576.66","576.66","576.66","576.66","","1.04%"
"10/01/1999","577.14","577.14","577.14","577.14","","0.08%"
"10/04/1999","584.58","584.58","584.58","584.58","","1.29%"
"10/05/1999","584.74","584.74","584.74","584.74","","0.03%"
"10/06/1999","591.09","591.09","591.09","591.09","","1.09%"
"10/07/1999","589.59","589.59","589.59","589.59","","-0.25%"
"10/08/1999","594.86","594.86","594.86","594.86","","0.89%"
"10/11/1999","596.00","596.00","596.00","596.00","","0.19%"
"10/12/1999","591.16","591.16","591.16","591.16","","-0.81%"
"10/13/1999","579.83","579.83","579.83","579.83","","-1.92%"
"10/14/1999","579.74","579.74","579.74","579.74","","-0.02%"
"10/15/1999","569.52","569.52","569.52","569.52","","-1.76%"
"10/18/1999","572.70","572.70","572.70","572.70","","0.56%"
"10/19/1999","574.72","574.72","574.72","574.72","","0.35%"
"10/20/1999","580.81","580.81","580.81","580.81","","1.06%"
"10/21/1999","580.48","580.48","580.48","580.48","","-0.06%"
"10/22/1999","583.85","583.85","583.85","583.85","","0.58%"
"10/25/1999","582.85","582.85","582.85","582.85","","-0.17%"
"10/26/1999","581.51","581.51","581.51","581.51","","-0.23%"
"10/27/1999","583.59","583.59","583.59","583.59","","0.36%"
"10/28/1999","587.79","587.79","587.79","587.79","","0.72%"
"10/29/1999","588.23","588.23","588.23","588.23","","0.07%"
"11/01/1999","588.69","588.69","588.69","588.69","","0.08%"
"11/02/1999","588.24","588.24","588.24","588.24","","-0.08%"
"11/03/1999","588.85","588.85","588.85","588.85","","0.10%"
"11/04/1999","589.16","589.16","589.16","589.16","","0.05%"
"11/05/1999","589.71","589.71","589.71","589.71","","0.09%"
"11/08/1999","590.29","590.29","590.29","590.29","","0.10%"
"11/09/1999","590.25","590.25","590.25","590.25","","-0.01%"
"11/10/1999","590.57","590.57","590.57","590.57","","0.05%"
"11/11/1999","590.76","590.76","590.76","590.76","","0.03%"
"11/12/1999","590.99","590.99","590.99","590.99","","0.04%"
"11/15/1999","591.25","591.25","591.25","591.25","","0.04%"
"11/16/1999","591.36","591.36","591.36","591.36","","0.02%"
"11/17/1999","591.49","591.49","591.49","591.49","","0.02%"
"11/18/1999","591.58","591.58","591.58","591.58","","0.02%"
"11/19/1999","592.10","592.10","592.10","592.10","","0.09%"
"11/22/1999","592.41","592.41","592.41","592.41","","0.05%"
"11/23/1999","589.46","589.46","589.46","589.46","","-0.50%"
"11/24/1999","592.10","592.10","592.10","592.10","","0.45%"
"11/26/1999","590.57","590.57","590.57","590.57","","-0.26%"
"11/29/1999","590.24","590.24","590.24","590.24","","-0.06%"
"11/30/1999","586.49","586.49","586.49","586.49","","-0.64%"
"12/01/1999","589.45","589.45","589.45","589.45","","0.50%"
"12/02/1999","592.04","592.04","592.04","592.04","","0.44%"
"12/03/1999","597.56","597.56","597.56","597.56","","0.93%"
"12/06/1999","596.91","596.91","596.91","596.91","","-0.11%"
"12/07/1999","595.83","595.83","595.83","595.83","","-0.18%"
"12/08/1999","593.67","593.67","593.67","593.67","","-0.36%"
"12/09/1999","595.04","595.04","595.04","595.04","","0.23%"
"12/10/1999","598.29","598.29","598.29","598.29","","0.55%"
"12/13/1999","598.95","598.95","598.95","598.95","","0.11%"
"12/14/1999","596.21","596.21","596.21","596.21","","-0.46%"
"12/15/1999","599.39","599.39","599.39","599.39","","0.53%"
"12/16/1999","601.82","601.82","601.82","601.82","","0.41%"
"12/17/1999","601.72","601.72","601.72","601.72","","-0.02%"
"12/20/1999","599.81","599.81","599.81","599.81","","-0.32%"
"12/21/1999","603.48","603.48","603.48","603.48","","0.61%"
"12/22/1999","604.40","604.40","604.40","604.40","","0.15%"
"12/23/1999","608.12","608.12","608.12","608.12","","0.62%"
"12/27/1999","607.90","607.90","607.90","607.90","","-0.04%"
"12/28/1999","608.69","608.69","608.69","608.69","","0.13%"
"12/29/1999","609.16","609.16","609.16","609.16","","0.08%"
"12/30/1999","608.76","608.76","608.76","608.76","","-0.07%"
"12/31/1999","609.80","609.80","609.80","609.80","","0.17%"
"01/03/2000","609.60","609.60","609.60","609.60","","-0.03%"
"01/04/2000","598.79","598.79","598.79","598.79","","-1.77%"
"01/05/2000","600.13","600.13","600.13","600.13","","0.22%"
"01/06/2000","600.81","600.81","600.81","600.81","","0.11%"
"01/07/2000","610.11","610.11","610.11","610.11","","1.55%"
"01/10/2000","613.24","613.24","613.24","613.24","","0.51%"
"01/11/2000","611.27","611.27","611.27","611.27","","-0.32%"
"01/12/2000","610.76","610.76","610.76","610.76","","-0.08%"
"01/13/2000","613.99","613.99","613.99","613.99","","0.53%"
"01/14/2000","616.28","616.28","616.28","616.28","","0.37%"
"01/18/2000","616.38","616.38","616.38","616.38","","0.02%"
"01/19/2000","617.07","617.07","617.07","617.07","","0.11%"
"01/20/2000","617.63","617.63","617.63","617.63","","0.09%"
"01/21/2000","617.51","617.51","617.51","617.51","","-0.02%"
"01/24/2000","608.50","608.50","608.50","608.50","","-1.46%"
"01/25/2000","611.68","611.68","611.68","611.68","","0.52%"
"01/26/2000","610.94","610.94","610.94","610.94","","-0.12%"
"01/27/2000","609.93","609.93","609.93","609.93","","-0.17%"
"01/28/2000","597.37","597.37","597.37","597.37","","-2.06%"
"01/31/2000","608.18","608.18","608.18","608.18","","1.81%"
"02/01/2000","613.35","613.35","613.35","613.35","","0.85%"
"02/02/2000","613.72","613.72","613.72","613.72","","0.06%"
"02/03/2000","618.67","618.67","618.67","618.67","","0.81%"
"02/04/2000","619.42","619.42","619.42","619.42","","0.12%"
"02/07/2000","619.63","619.63","619.63","619.63","","0.03%"
"02/08/2000","623.58","623.58","623.58","623.58","","0.64%"
"02/09/2000","617.71","617.71","617.71","617.71","","-0.94%"
"02/10/2000","618.99","618.99","618.99","618.99","","0.21%"
"02/11/2000","610.93","610.93","610.93","610.93","","-1.30%"
"02/14/2000","613.35","613.35","613.35","613.35","","0.40%"
"02/15/2000","618.80","618.80","618.80","618.80","","0.89%"
"02/16/2000","612.48","612.48","612.48","612.48","","-1.02%"
"02/17/2000","611.91","611.91","611.91","611.91","","-0.09%"
"02/18/2000","604.26","604.26","604.26","604.26","","-1.25%"
"02/22/2000","606.36","606.36","606.36","606.36","","0.35%"
"02/23/2000","610.11","610.11","610.11","610.11","","0.62%"
"02/24/2000","607.13","607.13","607.13","607.13","","-0.49%"
"02/25/2000","603.06","603.06","603.06","603.06","","-0.67%"
"02/28/2000","607.57","607.57","607.57","607.57","","0.75%"
"02/29/2000","613.15","613.15","613.15","613.15","","0.92%"
"03/01/2000","616.84","616.84","616.84","616.84","","0.60%"
"03/02/2000","618.37","618.37","618.37","618.37","","0.25%"
"03/03/2000","623.32","623.32","623.32","623.32","","0.80%"
"03/06/2000","621.16","621.16","621.16","621.16","","-0.35%"
"03/07/2000","613.21","613.21","613.21","613.21","","-1.28%"
"03/08/2000","616.84","616.84","616.84","616.84","","0.59%"
"03/09/2000","623.51","623.51","623.51","623.51","","1.08%"
"03/10/2000","623.72","623.72","623.72","623.72","","0.03%"
"03/13/2000","622.70","622.70","622.70","622.70","","-0.16%"
"03/14/2000","617.72","617.72","617.72","617.72","","-0.80%"
"03/15/2000","624.89","624.89","624.89","624.89","","1.16%"
"03/16/2000","627.64","627.64","627.64","627.64","","0.44%"
"03/17/2000","626.58","626.58","626.58","626.58","","-0.17%"
"03/20/2000","625.67","625.67","625.67","625.67","","-0.15%"
"03/21/2000","631.55","631.55","631.55","631.55","","0.94%"
"03/22/2000","632.20","632.20","632.20","632.20","","0.10%"
"03/23/2000","634.37","634.37","634.37","634.37","","0.34%"
"03/24/2000","634.28","634.28","634.28","634.28","","-0.01%"
"03/27/2000","634.16","634.16","634.16","634.16","","-0.02%"
"03/28/2000","633.38","633.38","633.38","633.38","","-0.12%"
"03/29/2000","634.11","634.11","634.11","634.11","","0.12%"
"03/30/2000","631.28","631.28","631.28","631.28","","-0.45%"
"03/31/2000","633.98","633.98","633.98","633.98","","0.43%"
"04/03/2000","635.55","635.55","635.55","635.55","","0.25%"
"04/04/2000","633.83","633.83","633.83","633.83","","-0.27%"
"04/05/2000","631.88","631.88","631.88","631.88","","-0.31%"
"04/06/2000","634.53","634.53","634.53","634.53","","0.42%"
"04/07/2000","637.39","637.39","637.39","637.39","","0.45%"
"04/10/2000","636.86","636.86","636.86","636.86","","-0.08%"
"04/11/2000","636.69","636.69","636.69","636.69","","-0.03%"
"04/12/2000","632.53","632.53","632.53","632.53","","-0.65%"
"04/13/2000","627.81","627.81","627.81","627.81","","-0.75%"
"04/14/2000","595.72","595.72","595.72","595.72","","-5.11%"
"04/17/2000","618.26","618.26","618.26","618.26","","3.78%"
"04/18/2000","632.96","632.96","632.96","632.96","","2.38%"
"04/19/2000","631.73","631.73","631.73","631.73","","-0.19%"
"04/20/2000","633.22","633.22","633.22","633.22","","0.24%"
"04/24/2000","633.16","633.16","633.16","633.16","","-0.01%"
"04/25/2000","640.85","640.85","640.85","640.85","","1.21%"
"04/26/2000","638.44","638.44","638.44","638.44","","-0.38%"
"04/27/2000","639.40","639.40","639.40","639.40","","0.15%"
"04/28/2000","638.50","638.50","638.50","638.50","","-0.14%"
"05/01/2000","641.69","641.69","641.69","641.69","","0.50%"
"05/02/2000","637.97","637.97","637.97","637.97","","-0.58%"
"05/03/2000","630.82","630.82","630.82","630.82","","-1.12%"
"05/04/2000","630.92","630.92","630.92","630.92","","0.02%"
"05/05/2000","637.76","637.76","637.76","637.76","","1.08%"
"05/08/2000","637.63","637.63","637.63","637.63","","-0.02%"
"05/09/2000","635.14","635.14","635.14","635.14","","-0.39%"
"05/10/2000","627.31","627.31","627.31","627.31","","-1.23%"
"05/11/2000","635.62","635.62","635.62","635.62","","1.32%"
"05/12/2000","640.18","640.18","640.18","640.18","","0.72%"
"05/15/2000","646.64","646.64","646.64","646.64","","1.01%"
"05/16/2000","648.96","648.96","648.96","648.96","","0.36%"
"05/17/2000","648.84","648.84","648.84","648.84","","-0.02%"
"05/18/2000","649.74","649.74","649.74","649.74","","0.14%"
"05/19/2000","646.48","646.48","646.48","646.48","","-0.50%"
"05/22/2000","645.79","645.79","645.79","645.79","","-0.11%"
"05/23/2000","640.41","640.41","640.41","640.41","","-0.83%"
"05/24/2000","647.51","647.51","647.51","647.51","","1.11%"
"05/25/2000","644.56","644.56","644.56","644.56","","-0.46%"
"05/26/2000","644.19","644.19","644.19","644.19","","-0.06%"
"05/30/2000","654.63","654.63","654.63","654.63","","1.62%"
"05/31/2000","654.21","654.21","654.21","654.21","","-0.06%"
"06/01/2000","658.58","658.58","658.58","658.58","","0.67%"
"06/02/2000","660.76","660.76","660.76","660.76","","0.33%"
"06/05/2000","660.90","660.90","660.90","660.90","","0.02%"
"06/06/2000","660.83","660.83","660.83","660.83","","-0.01%"
"06/07/2000","661.76","661.76","661.76","661.76","","0.14%"
"06/08/2000","661.63","661.63","661.63","661.63","","-0.02%"
"06/09/2000","662.03","662.03","662.03","662.03","","0.06%"
"06/12/2000","662.32","662.32","662.32","662.32","","0.04%"
"06/13/2000","663.27","663.27","663.27","663.27","","0.14%"
"06/14/2000","663.53","663.53","663.53","663.53","","0.04%"
"06/15/2000","663.72","663.72","663.72","663.72","","0.03%"
"06/16/2000","662.73","662.73","662.73","662.73","","-0.15%"
"06/19/2000","665.86","665.86","665.86","665.86","","0.47%"
"06/20/2000","664.97","664.97","664.97","664.97","","-0.13%"
"06/21/2000","665.67","665.67","665.67","665.67","","0.11%"
"06/22/2000","661.22","661.22","661.22","661.22","","-0.67%"
"06/23/2000","658.99","658.99","658.99","658.99","","-0.34%"
"06/26/2000","662.58","662.58","662.58","662.58","","0.54%"
"06/27/2000","662.89","662.89","662.89","662.89","","0.05%"
"06/28/2000","664.55","664.55","664.55","664.55","","0.25%"
"06/29/2000","662.88","662.88","662.88","662.88","","-0.25%"
"06/30/2000","665.64","665.64","665.64","665.64","","0.42%"
"07/03/2000","669.53","669.53","669.53","669.53","","0.58%"
"07/05/2000","664.89","664.89","664.89","664.89","","-0.69%"
"07/06/2000","667.40","667.40","667.40","667.40","","0.38%"
"07/07/2000","672.09","672.09","672.09","672.09","","0.70%"
"07/10/2000","672.50","672.50","672.50","672.50","","0.06%"
"07/11/2000","673.37","673.37","673.37","673.37","","0.13%"
"07/12/2000","674.76","674.76","674.76","674.76","","0.21%"
"07/13/2000","675.16","675.16","675.16","675.16","","0.06%"
"07/14/2000","676.03","676.03","676.03","676.03","","0.13%"
"07/17/2000","676.70","676.70","676.70","676.70","","0.10%"
"07/18/2000","676.78","676.78","676.78","676.78","","0.01%"
"07/19/2000","676.83","676.83","676.83","676.83","","0.01%"
"07/20/2000","677.36","677.36","677.36","677.36","","0.08%"
"07/21/2000","677.19","677.19","677.19","677.19","","-0.03%"
"07/24/2000","674.25","674.25","674.25","674.25","","-0.43%"
"07/25/2000","676.64","676.64","676.64","676.64","","0.35%"
"07/26/2000","673.13","673.13","673.13","673.13","","-0.52%"
"07/27/2000","671.19","671.19","671.19","671.19","","-0.29%"
"07/28/2000","660.90","660.90","660.90","660.90","","-1.53%"
"07/31/2000","664.50","664.50","664.50","664.50","","0.54%"
"08/01/2000","667.83","667.83","667.83","667.83","","0.50%"
"08/02/2000","669.46","669.46","669.46","669.46","","0.24%"
"08/03/2000","673.60","673.60","673.60","673.60","","0.62%"
"08/04/2000","677.33","677.33","677.33","677.33","","0.55%"
"08/07/2000","682.63","682.63","682.63","682.63","","0.78%"
"08/08/2000","684.32","684.32","684.32","684.32","","0.25%"
"08/09/2000","682.73","682.73","682.73","682.73","","-0.23%"
"08/10/2000","679.51","679.51","679.51","679.51","","-0.47%"
"08/11/2000","683.25","683.25","683.25","683.25","","0.55%"
"08/14/2000","689.25","689.25","689.25","689.25","","0.88%"
"08/15/2000","688.83","688.83","688.83","688.83","","-0.06%"
"08/16/2000","688.30","688.30","688.30","688.30","","-0.08%"
"08/17/2000","691.65","691.65","691.65","691.65","","0.49%"
"08/18/2000","690.84","690.84","690.84","690.84","","-0.12%"
"08/21/2000","692.86","692.86","692.86","692.86","","0.29%"
"08/22/2000","693.09","693.09","693.09","693.09","","0.03%"
"08/23/2000","694.40","694.40","694.40","694.40","","0.19%"
"08/24/2000","695.46","695.46","695.46","695.46","","0.15%"
"08/25/2000","695.76","695.76","695.76","695.76","","0.04%"
"08/28/2000","697.71","697.71","697.71","697.71","","0.28%"
"08/29/2000","697.30","697.30","697.30","697.30","","-0.06%"
"08/30/2000","695.94","695.94","695.94","695.94","","-0.20%"
"08/31/2000","698.90","698.90","698.90","698.90","","0.43%"
"09/01/2000","699.26","699.26","699.26","699.26","","0.05%"
"09/05/2000","697.96","697.96","697.96","697.96","","-0.19%"
"09/06/2000","695.72","695.72","695.72","695.72","","-0.32%"
"09/07/2000","698.62","698.62","698.62","698.62","","0.42%"
"09/08/2000","698.15","698.15","698.15","698.15","","-0.07%"
"09/11/2000","698.62","698.62","698.62","698.62","","0.07%"
"09/12/2000","697.86","697.86","697.86","697.86","","-0.11%"
"09/13/2000","699.45","699.45","699.45","699.45","","0.23%"
"09/14/2000","700.17","700.17","700.17","700.17","","0.10%"
"09/15/2000","697.87","697.87","697.87","697.87","","-0.33%"
"09/18/2000","693.58","693.58","693.58","693.58","","-0.61%"
"09/19/2000","697.25","697.25","697.25","697.25","","0.53%"
"09/20/2000","695.42","695.42","695.42","695.42","","-0.26%"
"09/21/2000","695.35","695.35","695.35","695.35","","-0.01%"
"09/22/2000","695.29","695.29","695.29","695.29","","-0.01%"
"09/25/2000","693.76","693.76","693.76","693.76","","-0.22%"
"09/26/2000","690.70","690.70","690.70","690.70","","-0.44%"
"09/27/2000","690.76","690.76","690.76","690.76","","0.01%"
"09/28/2000","700.61","700.61","700.61","700.61","","1.43%"
"09/29/2000","695.16","695.16","695.16","695.16","","-0.78%"
"10/02/2000","695.40","695.40","695.40","695.40","","0.03%"
"10/03/2000","691.61","691.61","691.61","691.61","","-0.55%"
"10/04/2000","695.71","695.71","695.71","695.71","","0.59%"
"10/05/2000","696.81","696.81","696.81","696.81","","0.16%"
"10/06/2000","686.65","686.65","686.65","686.65","","-1.46%"
"10/09/2000","684.81","684.81","684.81","684.81","","-0.27%"
"10/10/2000","678.02","678.02","678.02","678.02","","-0.99%"
"10/11/2000","667.01","667.01","667.01","667.01","","-1.62%"
"10/12/2000","650.62","650.62","650.62","650.62","","-2.46%"
"10/13/2000","671.17","671.17","671.17","671.17","","3.16%"
"10/16/2000","673.13","673.13","673.13","673.13","","0.29%"
"10/17/2000","660.77","660.77","660.77","660.77","","-1.84%"
"10/18/2000","656.73","656.73","656.73","656.73","","-0.61%"
"10/19/2000","679.24","679.24","679.24","679.24","","3.43%"
